Time,Section,Velocity
1326,399,2.532
1331,337,0.3
1331,338,-0.288
1331,339,0.276
1331,362,9.78
1331,363,9.156
1331,364,9.756
1331,365,0.288
1331,366,6.192
1331,367,5.592
1331,369,10.812
1331,370,11.16
1331,371,4.392
1331,372,5.592
1331,373,5.592
1331,390,3.252
1331,391,-3.936
1331,392,-2.112
1331,399,2.532
1332,337,0.3
1332,338,-0.288
1332,339,0.276
1332,362,9.408
1332,363,8.856
1332,364,9.96
1332,365,-6.192
1332,366,6.18
1332,367,5.592
1332,369,10.068
1332,370,10.884
1332,371,4.392
1332,372,5.592
1332,373,5.592
1332,390,-2.868
1332,391,-3.336
1332,392,-2.088
1332,399,2.532
1333,337,0.3
1333,338,-0.288
1333,339,0.276
1333,362,9.336
1333,363,8.772
1333,364,10.02
1333,365,-5.94
1333,366,6.18
1333,367,5.592
1333,369,9.852
1333,370,10.776
1333,371,4.392
1333,372,5.592
1333,373,5.592
1333,390,-2.784
1333,391,-3.18
1333,392,-2.076
1333,399,2.532
1334,337,0.288
1334,338,-0.288
1334,339,0.276
1334,362,9.276
1334,363,8.688
1334,364,10.056
1334,365,-5.712
1334,366,6.18
1334,367,5.592
1334,369,9.66
1334,370,10.656
1334,371,4.392
1334,372,5.592
1334,373,5.592
1334,390,-2.724
1334,391,-3.048
1334,392,-2.076
1334,399,2.532
1335,337,0.288
1335,338,-0.288
1335,339,0.276
1335,362,9.228
1335,363,8.616
1335,364,10.104
1335,365,-5.484
1335,366,6.18
1335,367,5.592
1335,369,9.48
1335,370,10.548
1335,371,4.392
1335,372,5.592
1335,373,5.592
1335,390,-2.664
1335,391,-2.928
1335,392,-2.064
1335,399,2.532
1336,337,0.288
1336,338,-0.288
1336,339,0.276
1336,362,9.18
1336,363,8.544
1336,364,10.14
1336,365,-5.268
1336,366,6.18
1336,367,5.592
1336,369,9.312
1336,370,10.44
1336,371,4.392
1336,372,5.592
1336,373,5.592
1336,390,-2.616
1336,391,-2.832
1336,392,-2.064
1336,399,2.532
1341,337,0.288
1341,338,-0.288
1341,339,0.276
1341,362,9.132
1341,363,9.084
1341,364,9.744
1341,365,0.288
1341,366,6.192
1341,367,5.592
1341,369,10.596
1341,370,11.016
1341,371,4.38
1341,372,5.592
1341,373,5.592
1341,390,3.252
1341,391,-3.936
1341,392,-2.1
1341,399,2.532
1342,337,0.288
1342,338,-0.288
1342,339,0.276
1342,362,8.928
1342,363,8.796
1342,364,9.948
1342,365,-6.12
1342,366,6.18
1342,367,5.592
1342,369,9.888
1342,370,10.764
1342,371,4.392
1342,372,5.592
1342,373,5.592
1342,390,-2.856
1342,391,-3.312
1342,392,-2.076
1342,399,2.532
1343,337,0.288
1343,338,-0.288
1343,339,0.276
1343,362,8.868
1343,363,8.712
1343,364,9.996
1343,365,-5.88
1343,366,6.18
1343,367,5.592
1343,369,9.684
1343,370,10.656
1343,371,4.392
1343,372,5.592
1343,373,5.592
1343,390,-2.784
1343,391,-3.168
1343,392,-2.076
1343,399,2.532
1344,337,0.288
1344,338,-0.288
1344,339,0.276
1344,362,8.82
1344,363,8.64
1344,364,10.044
1344,365,-5.652
1344,366,6.18
1344,367,5.592
1344,369,9.504
1344,370,10.548
1344,371,4.392
1344,372,5.592
1344,373,5.592
1344,390,-2.712
1344,391,-3.036
1344,392,-2.064
1344,399,2.532
1345,337,0.288
1345,338,-0.288
1345,339,0.276
1345,362,8.772
1345,363,8.556
1345,364,10.08
1345,365,-5.424
1345,366,6.18
1345,367,5.592
1345,369,9.324
1345,370,10.44
1345,371,4.392
1345,372,5.592
1345,373,5.592
1345,390,-2.664
1345,391,-2.916
1345,392,-2.064
1345,399,2.532
1346,337,0.288
1346,338,-0.288
1346,339,0.276
1346,362,8.736
1346,363,8.496
1346,364,10.128
1346,365,-5.22
1346,366,6.18
1346,367,5.592
1346,369,9.168
1346,370,10.332
1346,371,4.392
1346,372,5.592
1346,373,5.592
1346,390,-2.604
1346,391,-2.832
1346,392,-2.052
1346,399,2.532
1351,337,0.288
1351,338,-0.288
1351,339,0.276
1351,362,8.712
1351,363,9.024
1351,364,9.72
1351,365,0.288
1351,366,6.192
1351,367,5.592
1351,369,10.38
1351,370,10.896
1351,371,4.38
1351,372,5.592
1351,373,5.592
1351,390,3.24
1351,391,-3.924
1351,392,-2.1
1351,399,2.532
1352,337,0.288
1352,338,-0.288
1352,339,0.276
1352,362,8.52
1352,363,8.748
1352,364,9.924
1352,365,-6.06
1352,366,6.18
1352,367,5.592
1352,369,9.708
1352,370,10.668
1352,371,4.392
1352,372,5.592
1352,373,5.592
1352,390,-2.856
1352,391,-3.3
1352,392,-2.076
1352,399,2.532
1353,337,0.276
1353,338,-0.288
1353,339,0.276
1353,362,8.46
1353,363,8.676
1353,364,9.972
1353,365,-5.82
1353,366,6.18
1353,367,5.592
1353,369,9.516
1353,370,10.56
1353,371,4.392
1353,372,5.592
1353,373,5.592
1353,390,-2.784
1353,391,-3.156
1353,392,-2.076
1353,399,2.532
1354,337,0.276
1354,338,-0.288
1354,339,0.276
1354,362,8.424
1354,363,8.592
1354,364,10.02
1354,365,-5.592
1354,366,6.18
1354,367,5.592
1354,369,9.336
1354,370,10.452
1354,371,4.392
1354,372,5.592
1354,373,5.592
1354,390,-2.712
1354,391,-3.024
1354,392,-2.064
1354,399,2.532
1355,337,0.276
1355,338,-0.288
1355,339,0.276
1355,362,8.376
1355,363,8.52
1355,364,10.068
1355,365,-5.388
1355,366,6.18
1355,367,5.592
1355,369,9.168
1355,370,10.344
1355,371,4.392
1355,372,5.592
1355,373,5.592
1355,390,-2.652
1355,391,-2.904
1355,392,-2.064
1355,399,2.532
1356,337,0.276
1356,338,-0.288
1356,339,0.276
1356,362,8.34
1356,363,8.46
1356,364,10.104
1356,365,-5.184
1356,366,6.18
1356,367,5.592
1356,369,9.024
1356,370,10.248
1356,371,4.392
1356,372,5.592
1356,373,5.592
1356,390,-2.604
1356,391,-2.82
1356,392,-2.052
1356,399,2.532
1361,337,0.276
1361,338,-0.276
1361,339,0.276
1361,362,8.316
1361,363,8.976
1361,364,9.708
1361,365,0.288
1361,366,6.18
1361,367,5.592
1361,369,10.176
1361,370,10.788
1361,371,4.38
1361,372,5.592
1361,373,5.592
1361,390,3.228
1361,391,-3.924
1361,392,-2.1
1361,399,2.532
1362,337,0.276
1362,338,-0.276
1362,339,0.276
1362,362,8.148
1362,363,8.724
1362,364,9.912
1362,365,-6
1362,366,6.18
1362,367,5.592
1362,369,9.528
1362,370,10.572
1362,371,4.392
1362,372,5.592
1362,373,5.592
1362,390,-2.856
1362,391,-3.288
1362,392,-2.076
1362,399,2.532
1363,337,0.276
1363,338,-0.276
1363,339,0.276
1363,362,8.088
1363,363,8.64
1363,364,9.96
1363,365,-5.772
1363,366,6.18
1363,367,5.592
1363,369,9.348
1363,370,10.476
1363,371,4.392
1363,372,5.592
1363,373,5.592
1363,390,-2.772
1363,391,-3.132
1363,392,-2.064
1363,399,2.532
1364,337,0.276
1364,338,-0.276
1364,339,0.276
1364,362,8.052
1364,363,8.568
1364,364,10.008
1364,365,-5.556
1364,366,6.18
1364,367,5.592
1364,369,9.18
1364,370,10.38
1364,371,4.392
1364,372,5.592
1364,373,5.592
1364,390,-2.712
1364,391,-3.012
1364,392,-2.064
1364,399,2.532
1365,337,0.276
1365,338,-0.276
1365,339,0.276
1365,362,8.016
1365,363,8.496
1365,364,10.056
1365,365,-5.34
1365,366,6.18
1365,367,5.592
1365,369,9.012
1365,370,10.272
1365,371,4.392
1365,372,5.592
1365,373,5.592
1365,390,-2.652
1365,391,-2.892
1365,392,-2.052
1365,399,2.532
1366,337,0.276
1366,338,-0.276
1366,339,0.276
1366,362,7.98
1366,363,8.436
1366,364,10.092
1366,365,-5.136
1366,366,6.18
1366,367,5.592
1366,369,8.868
1366,370,10.176
1366,371,4.392
1366,372,5.592
1366,373,5.592
1366,390,-2.604
1366,391,-2.82
1366,392,-2.052
1366,399,2.532
1411,337,0.36
1411,338,-0.324
1411,339,0.276
1411,362,0.42
1411,363,9.96
1411,364,9.888
1411,365,-0.288
1411,366,6.084
1411,367,5.496
1411,369,12.948
1411,370,12
1411,371,4.32
1411,372,5.496
1411,373,5.496
1411,390,-3.396
1411,391,-4.068
1411,392,-2.088
1411,399,2.496
1412,337,0.36
1412,338,-0.324
1412,339,0.276
1412,362,0.408
1412,363,9.396
1412,364,9.876
1412,365,-6.564
1412,366,6.084
1412,367,5.496
1412,369,12.012
1412,370,11.652
1412,371,4.32
1412,372,5.496
1412,373,5.496
1412,390,-3.024
1412,391,-3.48
1412,392,-2.064
1412,399,2.496
1413,337,0.36
1413,338,-0.324
1413,339,0.276
1413,362,0.408
1413,363,9.264
1413,364,9.936
1413,365,-6.288
1413,366,6.084
1413,367,5.496
1413,369,11.748
1413,370,11.52
1413,371,4.32
1413,372,5.496
1413,373,5.496
1413,390,-2.928
1413,391,-3.324
1413,392,-2.052
1413,399,2.496
1414,337,0.36
1414,338,-0.324
1414,339,0.276
1414,362,0.408
1414,363,9.156
1414,364,9.984
1414,365,-6.024
1414,366,6.072
1414,367,5.496
1414,369,11.52
1414,370,11.388
1414,371,4.32
1414,372,5.496
1414,373,5.496
1414,390,-2.844
1414,391,-3.192
1414,392,-2.04
1414,399,2.496
1415,337,0.36
1415,338,-0.312
1415,339,0.276
1415,362,0.408
1415,363,9.06
1415,364,10.02
1415,365,-5.784
1415,366,6.072
1415,367,5.496
1415,369,11.304
1415,370,11.256
1415,371,4.32
1415,372,5.496
1415,373,5.496
1415,390,-2.772
1415,391,-3.072
1415,392,-2.04
1415,399,2.496
1416,337,0.36
1416,338,-0.312
1416,339,0.276
1416,362,0.408
1416,363,8.964
1416,364,10.056
1416,365,-5.544
1416,366,6.072
1416,367,5.496
1416,369,11.1
1416,370,11.136
1416,371,4.32
1416,372,5.496
1416,373,5.496
1416,390,-2.712
1416,391,-2.976
1416,392,-2.028
1416,399,2.496
1421,337,0.312
1421,338,-0.288
1421,339,0.276
1421,362,10.476
1421,363,9.192
1421,364,9.552
1421,365,0.288
1421,366,6.084
1421,367,5.496
1421,369,11.076
1421,370,11.388
1421,371,4.32
1421,372,5.496
1421,373,5.496
1421,390,-3.276
1421,391,-4.08
1421,392,-2.052
1421,399,2.496
1422,337,0.3
1422,338,-0.288
1422,339,0.276
1422,362,10.104
1422,363,8.856
1422,364,9.768
1422,365,-6.276
1422,366,6.084
1422,367,5.496
1422,369,10.284
1422,370,11.088
1422,371,4.32
1422,372,5.496
1422,373,5.496
1422,390,-2.928
1422,391,-3.468
1422,392,-2.028
1422,399,2.496
1423,337,0.3
1423,338,-0.288
1423,339,0.276
1423,362,10.008
1423,363,8.76
1423,364,9.816
1423,365,-6.012
1423,366,6.072
1423,367,5.496
1423,369,10.056
1423,370,10.968
1423,371,4.32
1423,372,5.496
1423,373,5.496
1423,390,-2.832
1423,391,-3.312
1423,392,-2.016
1423,399,2.496
1424,337,0.3
1424,338,-0.288
1424,339,0.276
1424,362,9.912
1424,363,8.676
1424,364,9.876
1424,365,-5.772
1424,366,6.072
1424,367,5.496
1424,369,9.852
1424,370,10.848
1424,371,4.32
1424,372,5.496
1424,373,5.496
1424,390,-2.772
1424,391,-3.18
1424,392,-2.016
1424,399,2.496
1425,337,0.3
1425,338,-0.288
1425,339,0.276
1425,362,9.864
1425,363,8.592
1425,364,9.924
1425,365,-5.544
1425,366,6.072
1425,367,5.496
1425,369,9.66
1425,370,10.728
1425,371,4.32
1425,372,5.496
1425,373,5.496
1425,390,-2.712
1425,391,-3.06
1425,392,-2.004
1425,399,2.496
1426,337,0.3
1426,338,-0.288
1426,339,0.276
1426,362,9.876
1426,363,8.52
1426,364,9.96
1426,365,-5.328
1426,366,6.072
1426,367,5.496
1426,369,9.492
1426,370,10.62
1426,371,4.32
1426,372,5.496
1426,373,5.496
1426,390,-2.652
1426,391,-2.976
1426,392,-2.004
1426,399,2.496
1431,337,0.3
1431,338,-0.288
1431,339,0.276
1431,362,9.792
1431,363,9.084
1431,364,9.54
1431,365,0.288
1431,366,6.084
1431,367,5.496
1431,369,10.8
1431,370,11.22
1431,371,4.32
1431,372,5.496
1431,373,5.496
1431,390,-3.24
1431,391,-4.068
1431,392,-2.04
1431,399,2.496
1432,337,0.3
1432,338,-0.288
1432,339,0.276
1432,362,9.42
1432,363,8.772
1432,364,9.744
1432,365,-6.192
1432,366,6.084
1432,367,5.496
1432,369,10.044
1432,370,10.956
1432,371,4.32
1432,372,5.496
1432,373,5.496
1432,390,-2.904
1432,391,-3.456
1432,392,-2.016
1432,399,2.496
1433,337,0.3
1433,338,-0.288
1433,339,0.276
1433,362,9.336
1433,363,8.688
1433,364,9.792
1433,365,-5.94
1433,366,6.072
1433,367,5.496
1433,369,9.828
1433,370,10.836
1433,371,4.32
1433,372,5.496
1433,373,5.496
1433,390,-2.832
1433,391,-3.3
1433,392,-2.016
1433,399,2.496
1434,337,0.288
1434,338,-0.288
1434,339,0.276
1434,362,9.276
1434,363,8.604
1434,364,9.852
1434,365,-5.712
1434,366,6.072
1434,367,5.496
1434,369,9.636
1434,370,10.716
1434,371,4.32
1434,372,5.496
1434,373,5.496
1434,390,-2.76
1434,391,-3.168
1434,392,-2.004
1434,399,2.496
1435,337,0.288
1435,338,-0.288
1435,339,0.276
1435,362,9.228
1435,363,8.52
1435,364,9.9
1435,365,-5.484
1435,366,6.072
1435,367,5.496
1435,369,9.456
1435,370,10.608
1435,371,4.32
1435,372,5.496
1435,373,5.496
1435,390,-2.7
1435,391,-3.048
1435,392,-2.004
1435,399,2.496
1436,337,0.288
1436,338,-0.288
1436,339,0.276
1436,362,9.18
1436,363,8.46
1436,364,9.936
1436,365,-5.268
1436,366,6.072
1436,367,5.496
1436,369,9.3
1436,370,10.5
1436,371,4.32
1436,372,5.496
1436,373,5.496
1436,390,-2.652
1436,391,-2.976
1436,392,-1.992
1436,399,2.496
1441,337,0.288
1441,338,-0.288
1441,339,0.276
1441,362,9.132
1441,363,9
1441,364,9.516
1441,365,0.288
1441,366,6.084
1441,367,5.496
1441,369,10.572
1441,370,11.076
1441,371,4.32
1441,372,5.496
1441,373,5.496
1441,390,-3.204
1441,391,-4.068
1441,392,-2.04
1441,399,2.496
1442,337,0.288
1442,338,-0.288
1442,339,0.276
1442,362,8.928
1442,363,8.712
1442,364,9.72
1442,365,-6.12
1442,366,6.084
1442,367,5.496
1442,369,9.864
1442,370,10.836
1442,371,4.32
1442,372,5.496
1442,373,5.496
1442,390,-2.904
1442,391,-3.432
1442,392,-2.016
1442,399,2.496
1443,337,0.288
1443,338,-0.288
1443,339,0.276
1443,362,8.868
1443,363,8.628
1443,364,9.78
1443,365,-5.88
1443,366,6.072
1443,367,5.496
1443,369,9.66
1443,370,10.728
1443,371,4.32
1443,372,5.496
1443,373,5.496
1443,390,-2.82
1443,391,-3.288
1443,392,-2.004
1443,399,2.496
1444,337,0.288
1444,338,-0.288
1444,339,0.276
1444,362,8.82
1444,363,8.544
1444,364,9.828
1444,365,-5.652
1444,366,6.072
1444,367,5.496
1444,369,9.48
1444,370,10.608
1444,371,4.32
1444,372,5.496
1444,373,5.496
1444,390,-2.76
1444,391,-3.156
1444,392,-2.004
1444,399,2.496
1445,337,0.288
1445,338,-0.288
1445,339,0.276
1445,362,8.772
1445,363,8.472
1445,364,9.876
1445,365,-5.436
1445,366,6.072
1445,367,5.496
1445,369,9.312
1445,370,10.5
1445,371,4.32
1445,372,5.496
1445,373,5.496
1445,390,-2.7
1445,391,-3.048
1445,392,-1.992
1445,399,2.496
1446,337,0.288
1446,338,-0.288
1446,339,0.276
1446,362,8.736
1446,363,8.4
1446,364,9.924
1446,365,-5.22
1446,366,6.072
1446,367,5.496
1446,369,9.156
1446,370,10.392
1446,371,4.32
1446,372,5.496
1446,373,5.496
1446,390,-2.652
1446,391,-2.976
1446,392,-1.992
1446,399,2.496
1451,337,0.288
1451,338,-0.288
1451,339,0.276
1451,362,8.712
1451,363,8.94
1451,364,9.504
1451,365,0.288
1451,366,6.084
1451,367,5.496
1451,369,10.356
1451,370,10.956
1451,371,4.32
1451,372,5.496
1451,373,5.496
1451,390,-3.168
1451,391,-4.056
1451,392,-2.028
1451,399,2.496
1452,337,0.276
1452,338,-0.288
1452,339,0.276
1452,362,8.52
1452,363,8.664
1452,364,9.708
1452,365,-6.06
1452,366,6.084
1452,367,5.496
1452,369,9.684
1452,370,10.728
1452,371,4.32
1452,372,5.496
1452,373,5.496
1452,390,-2.892
1452,391,-3.42
1452,392,-2.004
1452,399,2.496
1453,337,0.276
1453,338,-0.288
1453,339,0.276
1453,362,8.472
1453,363,8.58
1453,364,9.756
1453,365,-5.82
1453,366,6.072
1453,367,5.496
1453,369,9.492
1453,370,10.632
1453,371,4.32
1453,372,5.496
1453,373,5.496
1453,390,-2.82
1453,391,-3.264
1453,392,-2.004
1453,399,2.496
1454,337,0.276
1454,338,-0.288
1454,339,0.276
1454,362,8.424
1454,363,8.508
1454,364,9.816
1454,365,-5.604
1454,366,6.072
1454,367,5.496
1454,369,9.312
1454,370,10.524
1454,371,4.32
1454,372,5.496
1454,373,5.496
1454,390,-2.76
1454,391,-3.144
1454,392,-1.992
1454,399,2.496
1455,337,0.276
1455,338,-0.288
1455,339,0.276
1455,362,8.376
1455,363,8.436
1455,364,9.864
1455,365,-5.388
1455,366,6.072
1455,367,5.496
1455,369,9.156
1455,370,10.416
1455,371,4.32
1455,372,5.496
1455,373,5.496
1455,390,-2.7
1455,391,-3.048
1455,392,-1.992
1455,399,2.496
1456,337,0.276
1456,338,-0.288
1456,339,0.276
1456,362,8.34
1456,363,8.364
1456,364,9.9
1456,365,-5.184
1456,366,6.072
1456,367,5.496
1456,369,9
1456,370,10.308
1456,371,4.32
1456,372,5.496
1456,373,5.496
1456,390,-2.64
1456,391,-2.964
1456,392,-1.992
1456,399,2.496
1461,337,0.276
1461,338,-0.276
1461,339,0.276
1461,362,8.328
1461,363,8.892
1461,364,9.492
1461,365,0.288
1461,366,6.084
1461,367,5.496
1461,369,10.152
1461,370,10.86
1461,371,4.32
1461,372,5.496
1461,373,5.496
1461,390,-3.168
1461,391,-4.044
1461,392,-2.028
1461,399,2.496
1462,337,0.276
1462,338,-0.276
1462,339,0.276
1462,362,8.148
1462,363,8.64
1462,364,9.684
1462,365,-6.012
1462,366,6.084
1462,367,5.496
1462,369,9.504
1462,370,10.644
1462,371,4.32
1462,372,5.496
1462,373,5.496
1462,390,-2.892
1462,391,-3.408
1462,392,-2.004
1462,399,2.496
1463,337,0.276
1463,338,-0.276
1463,339,0.276
1463,362,8.1
1463,363,8.556
1463,364,9.744
1463,365,-5.772
1463,366,6.072
1463,367,5.496
1463,369,9.324
1463,370,10.548
1463,371,4.32
1463,372,5.496
1463,373,5.496
1463,390,-2.82
1463,391,-3.252
1463,392,-2.004
1463,399,2.496
1464,337,0.276
1464,338,-0.276
1464,339,0.276
1464,362,8.052
1464,363,8.484
1464,364,9.804
1464,365,-5.556
1464,366,6.072
1464,367,5.496
1464,369,9.156
1464,370,10.44
1464,371,4.32
1464,372,5.496
1464,373,5.496
1464,390,-2.748
1464,391,-3.132
1464,392,-1.992
1464,399,2.496
1465,337,0.276
1465,338,-0.276
1465,339,0.276
1465,362,8.016
1465,363,8.412
1465,364,9.84
1465,365,-5.34
1465,366,6.072
1465,367,5.496
1465,369,9
1465,370,10.344
1465,371,4.32
1465,372,5.496
1465,373,5.496
1465,390,-2.688
1465,391,-3.048
1465,392,-1.992
1465,399,2.496
1466,337,0.276
1466,338,-0.276
1466,339,0.276
1466,362,7.98
1466,363,8.34
1466,364,9.888
1466,365,-5.148
1466,366,6.072
1466,367,5.496
1466,369,8.856
1466,370,10.236
1466,371,4.32
1466,372,5.496
1466,373,5.496
1466,390,-2.64
1466,391,-2.964
1466,392,-1.98
1466,399,2.496
1511,337,0.36
1511,338,-0.324
1511,339,0.276
1511,362,0.42
1511,363,9.924
1511,364,9.96
1511,365,-0.288
1511,366,5.988
1511,367,5.412
1511,369,12.948
1511,370,12.06
1511,371,4.26
1511,372,5.412
1511,373,5.412
1511,390,-3.468
1511,391,-4.164
1511,392,-2.028
1511,399,2.46
1512,337,0.36
1512,338,-0.324
1512,339,0.276
1512,362,0.408
1512,363,9.36
1512,364,9.672
1512,365,-6.564
1512,366,5.988
1512,367,5.412
1512,369,12.012
1512,370,11.7
1512,371,4.26
1512,372,5.412
1512,373,5.412
1512,390,-3.096
1512,391,-3.576
1512,392,-2.004
1512,399,2.448
1513,337,0.36
1513,338,-0.324
1513,339,0.276
1513,362,0.408
1513,363,9.204
1513,364,9.732
1513,365,-6.288
1513,366,5.976
1513,367,5.412
1513,369,11.76
1513,370,11.568
1513,371,4.26
1513,372,5.412
1513,373,5.412
1513,390,-3
1513,391,-3.42
1513,392,-2.004
1513,399,2.448
1514,337,0.36
1514,338,-0.324
1514,339,0.276
1514,362,0.408
1514,363,9.084
1514,364,9.78
1514,365,-6.024
1514,366,5.976
1514,367,5.412
1514,369,11.52
1514,370,11.436
1514,371,4.26
1514,372,5.412
1514,373,5.412
1514,390,-2.916
1514,391,-3.288
1514,392,-1.992
1514,399,2.448
1515,337,0.36
1515,338,-0.324
1515,339,0.264
1515,362,0.408
1515,363,8.976
1515,364,9.828
1515,365,-5.772
1515,366,5.976
1515,367,5.4
1515,369,11.304
1515,370,11.316
1515,371,4.26
1515,372,5.4
1515,373,5.4
1515,390,-2.844
1515,391,-3.168
1515,392,-1.992
1515,399,2.448
1516,337,0.36
1516,338,-0.324
1516,339,0.264
1516,362,0.408
1516,363,8.892
1516,364,9.864
1516,365,-5.544
1516,366,5.976
1516,367,5.4
1516,369,11.112
1516,370,11.184
1516,371,4.26
1516,372,5.4
1516,373,5.4
1516,390,-2.772
1516,391,-3.084
1516,392,-1.98
1516,399,2.448
1521,337,0.312
1521,338,-0.288
1521,339,0.276
1521,362,10.488
1521,363,9.12
1521,364,9.6
1521,365,0.288
1521,366,5.988
1521,367,5.412
1521,369,11.052
1521,370,11.436
1521,371,4.248
1521,372,5.412
1521,373,5.412
1521,390,-3.348
1521,391,-4.176
1521,392,-1.992
1521,399,2.46
1522,337,0.3
1522,338,-0.288
1522,339,0.276
1522,362,10.116
1522,363,8.784
1522,364,9.564
1522,365,-6.276
1522,366,5.976
1522,367,5.412
1522,369,10.26
1522,370,11.148
1522,371,4.26
1522,372,5.412
1522,373,5.412
1522,390,-3
1522,391,-3.564
1522,392,-1.98
1522,399,2.448
1523,337,0.3
1523,338,-0.288
1523,339,0.276
1523,362,10.02
1523,363,8.688
1523,364,9.612
1523,365,-6.024
1523,366,5.976
1523,367,5.412
1523,369,10.044
1523,370,11.028
1523,371,4.26
1523,372,5.412
1523,373,5.412
1523,390,-2.904
1523,391,-3.408
1523,392,-1.968
1523,399,2.448
1524,337,0.3
1524,338,-0.288
1524,339,0.276
1524,362,9.924
1524,363,8.604
1524,364,9.672
1524,365,-5.772
1524,366,5.976
1524,367,5.4
1524,369,9.84
1524,370,10.908
1524,371,4.26
1524,372,5.4
1524,373,5.4
1524,390,-2.832
1524,391,-3.276
1524,392,-1.968
1524,399,2.448
1525,337,0.3
1525,338,-0.288
1525,339,0.276
1525,362,9.864
1525,363,8.52
1525,364,9.72
1525,365,-5.544
1525,366,5.976
1525,367,5.4
1525,369,9.648
1525,370,10.788
1525,371,4.26
1525,372,5.4
1525,373,5.4
1525,390,-2.76
1525,391,-3.168
1525,392,-1.956
1525,399,2.448
1526,337,0.3
1526,338,-0.288
1526,339,0.276
1526,362,9.876
1526,363,8.436
1526,364,9.768
1526,365,-5.328
